,NO2,year,tavg,pres,week_of_year,O3,PM2.5,wdir,wspd,PM10
734,0.3474049242255199,2020,0.3792134831460674,0.8365553602811957,1,0.3986368662912637,0.294950370822905,0.6267409470752089,0.3373983739837399,0.3076911794184801
735,0.4629213011211944,2020,0.3539325842696629,0.6889279437609837,2,0.3744217394270188,0.4097905129771594,0.5459610027855153,0.4634146341463415,0.2737944488175502
736,0.582068237721594,2020,0.3707865168539325,0.669595782073813,2,0.2673963358335647,0.4805424721964934,0.5905292479108635,0.5162601626016261,0.4823989282903003
737,0.4252401340918218,2020,0.4747191011235955,0.6291739894551824,2,0.3018503377570167,0.3240808255982763,0.6183844011142061,0.491869918699187,0.2607549881926144
738,0.3467801424397465,2020,0.5084269662921348,0.45518453427065,2,0.3155470068800398,0.3016803631371158,0.5348189415041783,0.6097560975609757,0.2724890359990808
739,0.4192233279868113,2020,0.3848314606741573,0.5694200351493848,2,0.4891294218018767,0.1625215957537657,0.7437325905292479,0.3902439024390244,0.303779830149658
740,0.3398025374540929,2020,0.3455056179775281,0.7469244288224921,2,0.4616188701977351,0.3446550919995533,0.5654596100278552,0.5975609756097562,0.2685776867302586
741,0.2219760430311891,2020,0.3932584269662921,0.5957820738137052,2,0.5189246731236494,0.2549842671238726,0.6016713091922006,0.6951219512195123,0.3833122283445703
742,0.3464073734751255,2020,0.396067415730337,0.5166959578207369,3,0.4167155856296423,0.3355241117001359,0.5348189415041783,0.5975609756097562,0.3663614184508123
743,0.2215061441250823,2020,0.4831460674157303,0.2987697715289954,3,0.4836732360590563,0.1420787103639911,0.5459610027855153,0.9756097560975612,0.1734023360533507
744,0.2720084634305769,2020,0.4550561797752809,0.4130052724077302,3,0.5344612076626791,0.1629387304652858,0.5738161559888579,0.821138211382114,0.2242498765480386
745,0.4480236682041198,2020,0.3848314606741573,0.6362038664323357,3,0.3611920022059169,0.3142469568873211,0.479108635097493,0.491869918699187,0.3089965922369495
746,0.2223934392662226,2020,0.4213483146067415,0.5043936731107195,3,0.5165669552485163,0.1622522646801857,0.5376044568245125,0.5650406504065042,0.2737944488175502
747,0.2010091013380305,2020,0.3146067415730337,0.6660808435852346,3,0.5294815614740829,0.2267340651255674,0.6963788300835655,0.4024390243902439,0.3611471009568138
748,0.5475372309566248,2020,0.2893258426966292,0.9349736379613348,3,0.4701341324338008,0.2675935597028162,0.8969359331476323,0.2560975609756098,0.672752074237409
749,0.4467127640118689,2020,0.2668539325842696,0.5793790275336832,4,0.0578784190031676,0.4035170696779194,0.6128133704735376,0.0934959349593496,0.4797905472466546
750,0.4437440879804759,2020,0.2078651685393258,0.9912126537785576,4,0.068442032710213,0.7510067070006371,0.5431754874651811,0.1910569105691057,0.4797905472466546
751,0.9816686923947254,2020,0.3033707865168539,0.901581722319861,4,0.0173533415895092,0.823686682563769,0.6406685236768802,0.2276422764227642,0.6531953278932983
752,0.8928184221372261,2020,0.2949438202247191,0.8172231985940215,4,0.0708842979256118,0.7584231650999481,0.3509749303621169,0.0975609756097561,0.5827910410544997
753,0.9896202219287904,2020,0.247191011235955,0.6713532513180986,4,0.0480959074283485,0.9517963068797666,0.5153203342618384,0.2317073170731707,0.7588017581514962
754,0.7118915924847676,2020,0.2443820224719101,0.6291739894551824,4,0.1059724049010555,0.9011127971674252,0.4651810584958217,0.3252032520325204,0.8044325365588926
755,0.4888103682274834,2020,0.3370786516853932,0.5096660808435836,4,0.2075368189255378,0.6288650651321364,0.4623955431754875,0.451219512195122,0.5919167078173204
756,0.3207703191899888,2020,0.4157303370786516,0.3163444639718804,5,0.4448977121297571,0.3132418921493276,0.5264623955431755,0.5650406504065042,0.2477179721609715
757,0.1383340377441702,2020,0.3398876404494382,0.1265377855887486,5,0.6705257403416673,0.1438326468675482,0.6518105849582173,0.7479674796747968,0.2073015112475737
758,0.1889649885937946,2020,0.351123595505618,0.3427065026362044,5,0.5858976957967482,0.2012724250964008,0.6908077994428969,0.6219512195121951,0.4654505629898354
759,0.3262936001869095,2020,0.4213483146067415,0.3550087873462182,5,0.4480326890761955,0.2277883977428742,0.596100278551532,0.7520325203252034,0.3767924980321023
760,0.2389186549865724,2020,0.4915730337078652,0.362038664323375,5,0.460570675331488,0.2135664032477386,0.6406685236768802,0.821138211382114,0.2268582575916844
761,0.1574633859497601,2020,0.4859550561797752,0.3110720562390128,5,0.5487381789847978,0.2243199390392106,0.6545961002785515,0.8333333333333335,0.4445884038272552
762,0.1885712185607442,2020,0.4382022471910112,0.3796133567662565,5,0.5456022412731292,0.2448219458841613,0.6211699164345403,0.5975609756097562,0.6505869468496526
763,0.1942047551669191,2020,0.4466292134831461,0.428822495606326,6,0.5796248596081807,0.2909728106996695,0.6908077994428969,0.6382113821138212,0.7327252814949176
764,0.258344643283727,2020,0.3370786516853932,0.5008787346221446,6,0.5808459922158801,0.1222763074052907,0.8161559888579387,0.5000000000000001,0.4054749111390338
765,0.6336074847807881,2020,0.3230337078651685,0.8576449912126556,6,0.4226310171525417,0.2513253059535305,0.7799442896935933,0.2032520325203252,0.3350706243002351
766,0.847776380623364,2020,0.3286516853932584,0.8154657293497358,6,0.1962997087920586,0.5124220746375526,0.7158774373259053,0.3902439024390244,0.4902216268279446
767,0.8465504432538004,2020,0.2949438202247191,0.701230228471001,6,0.1465925980725127,0.7654257730130263,0.3676880222841225,0.451219512195122,0.6205991209242517
768,0.4635985855780412,2020,0.3764044943820224,0.5729349736379596,6,0.3042743484330399,0.5175919174401723,0.5069637883008357,0.4796747967479675,0.4250316574831445
769,0.0865296521960554,2020,0.4634831460674157,0.2688927943760966,6,0.5880584567996717,0.2564590189779871,0.5598885793871866,0.7303523035230354,0.242503654666973
770,0.063638487608057,2020,0.4157303370786516,0.1230228471001737,7,0.6659861246285441,0.2718535890007817,0.6908077994428969,0.7441734417344176,0.5515002469039225
771,0.0671377906350985,2020,0.3595505617977528,0.2829525483304032,7,0.6857336931719376,0.2069119550151416,0.7242339832869081,0.7528455284552847,0.4445884038272552
772,0.1526830177485279,2020,0.3426966292134831,0.4569420035149392,7,0.5887723053657777,0.1285825959574063,0.6963788300835655,0.772357723577236,0.375489529806926
773,0.2959733076420262,2020,0.3426966292134831,0.2934973637961313,7,0.5112308651594822,0.1987104953721038,0.5459610027855153,0.5284552845528456,0.3168192907745938
774,0.3822509470169294,2020,0.3876404494382022,0.5413005272407716,7,0.4548012801235928,0.271022604103029,0.6657381615598886,0.4430894308943089,0.3233365764937687
775,0.2265043984112691,2020,0.4747191011235955,0.4973637961335662,7,0.4998256211107023,0.2775916546781493,0.5264623955431755,0.8455284552845529,0.4406770545584331
776,0.044748026555851,2020,0.5308988764044944,0.246045694200351,7,0.5816222905219549,0.1475113151896156,0.5905292479108635,0.7402439024390246,0.1720993678281744
777,0.1374362420688152,2020,0.4129213483146067,0.4217926186291727,8,0.6363013613082548,0.1613654428525445,0.6267409470752089,0.9756097560975612,0.4628421819461896
778,0.1470074790054943,2020,0.4044943820224719,0.5571177504393638,8,0.6040561586492409,0.2510625439305257,0.6462395543175488,0.8577235772357724,0.4380711181080803
779,0.1518088482751559,2020,0.3567415730337078,0.54481546572935,8,0.5789206186943777,0.17490097156258,0.7047353760445683,0.6382113821138212,0.3663614184508123
780,0.1749100235474479,2020,0.4157303370786516,0.4657293497363781,8,0.5777994056706285,0.2028719889114426,0.6100278551532033,0.9268292682926832,0.2646663374614365
781,0.1984915982600614,2020,0.3876404494382022,0.6344463971880501,8,0.5602423818522977,0.2911600286410605,0.6545961002785515,0.7804878048780489,0.4889186586027683
782,0.1556152919279768,2020,0.4410112359550561,0.5553602811950782,8,0.5681360289843654,0.269498584369601,0.6434540389972145,0.7184281842818427,0.4354627370644345
783,0.1549590085395594,2020,0.4325842696629213,0.5026362038664303,8,0.5870986523346114,0.255086087407787,0.713091922005571,0.813008130081301,0.4524111023648995
784,0.2238687643233849,2020,0.4016853932584269,0.4745166959578206,9,0.495302338406494,0.2058083545185214,0.6072423398328691,0.7398373983739839,0.320730640043416
785,0.1210186568241659,2020,0.3792134831460674,0.2249560632688911,9,0.6501824973554936,0.1730517838256836,0.6824512534818942,0.7113821138211384,0.242503654666973
786,0.1971790314832266,2020,0.2808988764044943,0.2179261862917378,9,0.6099091404321714,0.1228149695524505,0.7409470752089137,0.3658536585365854,0.1760107170969965
787,0.384986336179853,2020,0.2584269662921348,0.2794376098418247,9,0.4930320501673172,0.2272563046462894,0.5598885793871866,0.2845528455284553,0.2451095911173257
788,0.313396319037731,2020,0.3061797752808988,0.4376098418277649,9,0.5087251894388842,0.2104461042245564,0.5793871866295265,0.5609756097560976,0.3147218297291879
789,0.1109407691116285,2020,0.4325842696629213,0.0896309314587,9,0.3896018300656106,0.3200769892727403,0.5738161559888579,0.967479674796748,0.2875122840812973
790,0.1436394326561363,2020,0.3735955056179775,0.0949033391915641,9,0.6255427122594603,0.1789770674444422,0.6072423398328691,0.951219512195122,0.2603027384334068
791,0.3180900578316921,2020,0.3426966292134831,0.0790861159929683,10,0.4874519257097893,0.1712617175439633,0.5571030640668524,0.3780487804878049,0.1942620506226379
792,0.3376368022723155,2020,0.3089887640449438,0.2741652021089606,10,0.5314549732570998,0.2268982913899454,0.6323119777158774,0.4227642276422765,0.3116025286873023
793,0.4042705672651095,2020,0.3679775280898876,0.4059753954305805,10,0.4495996971667995,0.3161059982000802,0.6239554317548747,0.2804878048780488,0.4315513877956124
794,0.4209401653309111,2020,0.3398876404494382,0.188049209138839,10,0.3641857466635025,0.4060987065539417,0.2311977715877437,0.5162601626016261,0.2998684808808358
795,0.4012621642126042,2020,0.3595505617977528,0.2126537785588738,10,0.420598998690477,0.4848189241208968,0.9693593314763232,0.4796747967479675,0.4784875790214782
796,0.3385214722799022,2020,0.3651685393258427,0.527240773286465,10,0.5177640687254584,0.2895768874524564,0.6573816155988857,0.4308943089430894,0.3376790053438809
797,0.1486271864081084,2020,0.4325842696629213,0.4235500878734619,10,0.5686759790437887,0.2465561752359931,0.5487465181058496,0.7479674796747968,0.314210909730948
798,0.2165420165750932,2020,0.4073033707865168,0.4376098418277649,11,0.5509066261095636,0.1865249065552555,0.6434540389972145,0.5406504065040652,0.4315513877956124
799,0.1749336497494309,2020,0.4662921348314607,0.3163444639718804,11,0.5364432663327686,0.1454683404607532,0.6406685236768802,0.9268292682926832,0.2724890359990808
800,0.1732141872717774,2020,0.4943820224719101,0.4130052724077302,11,0.5905180157892158,0.1343337997359242,0.6629526462395543,0.5853658536585367,0.15384558970924
801,0.0816626545875521,2020,0.4269662921348314,0.3919156414762739,11,0.6841686066117941,0.1568820658350248,0.6824512534818942,0.5722222222222223,0.3820068155261009
802,0.1462094384051788,2020,0.3792134831460674,0.5202108963093153,11,0.5560063679519464,0.1666765202425293,0.7019498607242339,0.5853658536585367,0.341590354612703
803,0.4395576124935355,2020,0.3707865168539325,0.5869947275922662,11,0.365046592309843,0.391407024942685,0.4401114206128134,0.508130081300813,0.3350706243002351
804,0.2139273835556384,2020,0.4550561797752809,0.4762741652021098,11,0.5095533690673947,0.230448863225798,0.5181058495821727,0.6382113821138212,0.3285533385810602
805,0.4904957039689394,2020,0.4044943820224719,0.5887521968365554,12,0.3760425503705191,0.2339337445558993,0.7938718662952646,0.1626016260162601,0.3324646878498823
806,0.3764992794008395,2020,0.4213483146067415,0.7451669595782064,12,0.4276961714466338,0.3710002693310736,0.6128133704735376,0.4430894308943089,0.3624500691819902
807,0.3028642832204088,2020,0.4775280898876404,0.7029876977152867,12,0.4876037266161753,0.2831983393440146,0.6295264623955432,0.524390243902439,0.3702727677196344
808,0.3002155234647562,2020,0.4297752808988764,0.7047451669595794,12,0.3605982492935973,0.3191868829198116,0.0362116991643454,0.3252032520325204,0.402868974688681
809,0.1867677518093732,2020,0.3764044943820224,0.7381370826010532,12,0.5508893323354185,0.2153860302570469,0.0835654596100278,0.5528455284552846,0.2646663374614365
810,0.122956005386774,2020,0.3174157303370786,0.7627416520210879,12,0.531442483309106,0.2179479599813439,0.1782729805013927,0.7926829268292684,0.2490209403861479
811,0.1211945407722617,2020,0.3146067415730337,0.7926186291739903,12,0.5755742733972754,0.2190811212055521,0.2367688022284122,0.7967479674796749,0.2307696068605065
812,0.2254228433871573,2020,0.3146067415730337,0.8189806678383107,13,0.5611541480558435,0.3153505573839413,0.3286908077994429,0.7601626016260163,0.3337676560750587
813,0.3394297684894718,2020,0.3286516853932584,0.7891036906854119,13,0.4851105408435711,0.4312286095290647,0.3593314763231198,0.5894308943089432,0.5032586428595873
814,0.3880052397665731,2020,0.3342696629213483,0.7293497363796106,13,0.5491570726252045,0.5460227683292933,0.2423398328690807,0.41869918699187,0.5606259136667432
815,0.3372771589754628,2020,0.3707865168539325,0.669595782073813,13,0.5921407482631766,0.7127288492994107,0.1977715877437326,0.5894308943089432,0.7524678169292974
816,0.3368807638088587,2020,0.4213483146067415,0.6291739894551824,13,0.6162742100828468,0.9725413685959968,0.1058495821727019,0.5853658536585367,0.9960886507311776
817,0.152181617239777,2020,0.396067415730337,0.6889279437609837,13,0.7411170048720404,0.7248783083380959,0.0557103064066852,0.7357723577235773,0.6962201698503419
818,0.0367072424809612,2020,0.3230337078651685,0.8049209138840077,13,0.711709902703305,0.2103212922636291,0.0417827298050139,0.9390243902439026,0.3468046721067016
819,0.537900365681104,2020,0.2893258426966292,0.8049209138840077,14,0.4932683984139688,0.2030986211562842,0.9108635097493036,0.2560975609756098,0.3820068155261009
820,0.2929754051237356,2020,0.3033707865168539,0.7891036906854119,14,0.52388510400764,0.2029311103666187,0.0779944289693593,0.3902439024390244,0.3298563068062366
821,0.7026484972422972,2020,0.2921348314606741,0.6608084358523705,14,0.4513578975382313,0.2136255247029146,0.9108635097493036,0.3617886178861789,0.3676668312692817
822,0.2881084075152323,2020,0.3735955056179775,0.4991212653778554,14,0.5595727284867851,0.3402012757096216,0.6629526462395543,0.3902439024390244,0.4328543560207888
823,0.3003257790740103,2020,0.3792134831460674,0.5237258347978901,14,0.5706657238357207,0.2500049267879313,0.8022284122562674,0.2926829268292684,0.430248419570436
824,0.3665342724311098,2020,0.3876404494382022,0.6590509666080848,14,0.5455176939328636,0.3918865656346688,0.4233983286908078,0.3292682926829268,0.491524595053121
825,0.2800256213034837,2020,0.5308988764044944,0.6133567662565902,14,0.6522712009661454,0.5208107522219813,0.3454038997214484,0.5894308943089432,0.5658402311607417
826,0.3109365688979426,2020,0.5955056179775281,0.5764499121265345,15,0.5849052253138579,0.3521536632310532,0.5292479108635098,0.5121951219512195,0.5058670239032331
827,0.502581818850034,2020,0.5252808988764045,0.7750439367311053,15,0.4817075103978817,0.3915843893082132,0.2256267409470752,0.434959349593496,0.6662323439249411
828,0.7919476653374738,2020,0.598314606741573,0.6942003514938442,15,0.51466175779685,0.6728152980049793,0.2116991643454039,0.1788617886178862,0.9960886507311776
829,0.4915352568561925,2020,0.5617977528089887,0.701230228471001,15,0.6560095384772062,0.622594906358184,0.064066852367688,0.2723577235772358,0.8174719971838283
830,0.300018638448231,2020,0.5056179775280899,0.7293497363796106,15,0.4829084669357449,0.2559334949319775,0.1197771587743732,0.3048780487804878,0.4276400385267903
831,0.5239871578466554,2020,0.5308988764044944,0.6748681898066771,15,0.457459717515807,0.4003376491995611,0.2200557103064067,0.3130081300813009,0.5215124209785217
832,0.8301774852795634,2020,0.5646067415730337,0.5307557117750434,15,0.4799300947218441,0.7648181358348277,0.7855153203342619,0.426829268292683,0.8474573785159362
833,0.0933234978329522,2020,0.4101123595505618,0.6414762741651998,16,0.7069925454225781,0.1892510625439305,0.0362116991643454,0.7439024390243902,0.3950462761510367
834,0.3416060042054639,2020,0.3595505617977528,0.7346221441124783,16,0.6721186890934892,0.1963456371650605,0.988857938718663,0.2845528455284553,0.419817339989146
835,0.5959368182856302,2020,0.4185393258426966,0.6801405975395411,16,0.5217791066228429,0.4133443693382995,0.298050139275766,0.2886178861788618,0.700131519119164
836,0.6160190899712022,2020,0.5449438202247191,0.5553602811950782,16,0.5286284019495848,0.5355484171872639,0.1225626740947075,0.2804878048780488,0.8187749654090047
837,0.1963284882118377,2020,0.4943820224719101,0.5676625659050956,16,0.6238239032624705,0.2044190003218834,0.1253481894150417,0.5284552845528456,0.3507160213755237
838,0.5325188418960813,2020,0.4887640449438202,0.5395430579964824,16,0.3829168255932485,0.349003803480283,0.011142061281337,0.2845528455284553,0.6049537238489631
839,0.2035896076212877,2020,0.5393258426966292,0.5799648506151129,16,0.6335237890274846,0.1983754737927727,0.128133704735376,0.5284552845528456,0.3324646878498823
840,0.1623855113628905,2020,0.5393258426966292,0.6010544815465693,17,0.6944122854971527,0.1384230337189366,0.192200557103064,0.9146341463414636,0.4484997530960773
841,0.1833865797922469,2020,0.5730337078651685,0.5817223198594021,17,0.7562922916844809,0.2272957189497402,0.2116991643454039,0.4299457994579947,0.5736629296983861
842,0.255611879254357,2020,0.6123595505617977,0.611599297012301,17,0.7689157860452692,0.3342037325345368,0.2116991643454039,0.7560975609756099,0.6023477873986104
843,0.6126746698238271,2020,0.6320224719101123,0.5957820738137052,17,0.6599246567906405,0.4034316720204429,0.2395543175487465,0.3333333333333334,0.7809644409459597
844,0.6345157809903578,2020,0.5280898876404494,0.5079086115992943,17,0.5795335869113031,0.4658573596358119,0.9637883008356546,0.3780487804878049,0.645372629355654
845,0.1687409596963245,2020,0.4691011235955056,0.5114235500878728,17,0.7610749810008676,0.1875956617990002,0.98050139275766,0.3089430894308943,0.447196784870901
846,0.5444185722948655,2020,0.4382022471910112,0.4727592267135314,17,0.5411346829522777,0.3327683949838729,0.988857938718663,0.1869918699186992,0.474576229752656
847,0.6115904896661617,2020,0.5252808988764045,0.3919156414762739,18,0.5782480830331742,0.5417430318796024,0.637883008356546,0.2479674796747967,0.6310302005055418
848,0.3712148855573027,2020,0.4550561797752809,0.3374340949033367,18,0.462279876676175,0.3593007902567842,0.0835654596100278,0.3780487804878049,0.4484997530960773
849,0.223955393730656,2020,0.5112359550561797,0.312829525483302,18,0.5734087085682004,0.3073461692581571,0.5403899721448469,0.3536585365853659,0.3376790053438809
850,0.1864396101151645,2020,0.5084269662921348,0.2337434094903336,18,0.6990960159948194,0.1098870780206136,0.5431754874651811,0.5731707317073171,0.2242498765480386
851,0.1483410468507585,2020,0.4803370786516854,0.2284710017574696,18,0.6867703588554211,0.1626135624618174,0.6323119777158774,0.5487804878048782,0.2920457823431915
852,0.1606135462141636,2020,0.4775280898876404,0.3866432337434098,18,0.6830790988406445,0.1735970150234186,0.7409470752089137,0.3821138211382114,0.2907428141180151
853,0.4356199121630312,2020,0.4887640449438202,0.5465729349736357,18,0.6153903060709794,0.2978670292782584,0.6462395543175488,0.2154471544715447,0.3950462761510367
854,0.2617153147666387,2020,0.497191011235955,0.5922671353251303,19,0.6295289271999361,0.1976167484513463,0.0807799442896936,0.4959349593495936,0.3468046721067016
855,0.1920390199851417,2020,0.4438202247191011,0.6485061511423531,19,0.7066380230526009,0.1256330922491772,0.1002785515320334,0.4308943089430894,0.2607549881926144
856,0.3131574318843471,2020,0.4859550561797752,0.7047451669595794,19,0.6590407527787732,0.2157144827858029,0.0919220055710306,0.3089430894308943,0.3376790053438809
857,0.7305851685204484,2020,0.5168539325842697,0.6766256590509627,19,0.6684245467830218,0.3902902863449146,0.1476323119777158,0.2357723577235773,0.5945250888609661
858,0.9200646832907624,2020,0.5898876404494382,0.5817223198594021,19,0.6464825904536445,0.530835123399615,0.1225626740947075,0.4227642276422765,0.7588017581514962
859,0.3995138252658602,2020,0.6601123595505617,0.4868189806678344,19,0.7550846097900055,0.3947802324130093,0.116991643454039,0.3333333333333334,0.4524111023648995
860,0.3107711854840614,2020,0.5533707865168539,0.3884007029876954,19,0.6736242082093546,0.4386089378502125,0.0696378830083565,0.5121951219512195,0.6062591366674325
861,0.1206248867911154,2020,0.4241573033707865,0.5184534270650261,20,0.5967091869332085,0.106306945457173,0.0473537604456824,0.9390243902439026,0.3520214341939931
862,0.3015963437139864,2020,0.4016853932584269,0.5869947275922662,20,0.6157899844067802,0.1492652516931727,0.8245125348189415,0.3252032520325204,0.2698830995487281
863,0.2427933521117886,2020,0.3848314606741573,0.5114235500878728,20,0.5590327784273618,0.1318047152645028,0.9108635097493036,0.4146341463414634,0.2894398458928388
864,0.2354298524937456,2020,0.3876404494382022,0.6168717047451651,20,0.5790685765398425,0.0441702960671094,0.0557103064066852,0.4065040650406504,0.2764003852679029
865,0.3620059170510299,2020,0.4213483146067415,0.6520210896309315,20,0.5772892393333442,0.113073067549547,0.977715877437326,0.3211382113821138,0.2816171473551945
866,0.2853835188865233,2020,0.4634831460674157,0.6537785588752172,20,0.5727121537762397,0.2533485735306676,0.7325905292479109,0.3739837398373984,0.3024768619244816
867,0.1567756009586987,2020,0.5168539325842697,0.6660808435852346,20,0.6956651233574518,0.3428256114143823,0.7214484679665738,0.2723577235772358,0.2829201155803708
868,0.2062252417091719,2020,0.6264044943820224,0.6485061511423531,21,0.626490026776527,0.3037331914418409,0.6573816155988857,0.394308943089431,0.3924378951073909
869,0.4102532466339224,2020,0.6544943820224719,0.6414762741651998,21,0.4956241947586413,0.2573162800780403,0.7688022284122563,0.3008130081300813,0.4119946414515017
870,0.4293957205072807,2020,0.6404494382022471,0.6608084358523705,21,0.5296372054413899,0.337248487476105,0.0445682451253481,0.2520325203252033,0.3285533385810602
871,0.3939222907965442,2020,0.696629213483146,0.6239015817223184,21,0.7011578181790232,0.3953418862371821,0.3370473537604457,0.2601626016260163,0.4941329760967668
872,0.3267634990930163,2020,0.7219101123595506,0.5483304042179249,21,0.5776793100168421,0.2918267872744352,0.5543175487465181,0.4634146341463415,0.4902216268279446
873,0.0570966547923125,2020,0.6151685393258427,0.6239015817223184,21,0.6638753234175956,0.2910680619330088,0.6740947075208914,0.7073170731707318,0.7249025829572733
874,0.0931712400868394,2020,0.5617977528089887,0.7363796133567639,21,0.5636559807155203,0.2762220076332368,0.7158774373259053,0.3983739837398374,0.5254237702473439
875,0.3762367660454725,2020,0.6264044943820224,0.8418277680140598,22,0.4609790005543615,0.2786032884667179,0.8885793871866295,0.2926829268292684,0.4224257210327917
876,0.5896811250272357,2020,0.6376404494382023,0.8699472759226694,22,0.5204417214222784,0.2957616485689323,0.9916434540389972,0.3211382113821138,0.4341597688392581
877,0.4604930525840501,2020,0.6320224719101123,0.8558875219683628,22,0.5521921299876925,0.3267347220306248,0.9749303621169916,0.3821138211382114,0.3507160213755237
878,0.1468657217935962,2020,0.5842696629213483,0.8541300527240772,22,0.6200452136117375,0.1806357527146601,0.0779944289693593,0.451219512195122,0.3494130531503474
879,0.1917555055613454,2020,0.6123595505617977,0.7592267135325095,22,0.6685801907503288,0.2870642256074729,0.1253481894150417,0.3536585365853659,0.4315513877956124
880,0.1897525286598955,2020,0.6825842696629213,0.6783831282952555,22,0.7590323941212695,0.2558415282239258,0.1838440111420612,0.426829268292683,0.3989576254198588
881,0.1130014989512591,2020,0.6685393258426966,0.6625659050966597,22,0.6585786247030034,0.1627646506250451,0.1727019498607242,0.5772357723577237,0.3259449575374145
882,0.2177102010064762,2020,0.7134831460674157,0.6467486818980639,23,0.6507416627195228,0.2201880062274599,0.1337047353760445,0.3536585365853659,0.4080832921826796
883,0.7434824496696268,2020,0.75,0.5500878734622141,23,0.5162230012960722,0.3255095940983649,0.0724233983286908,0.2235772357723577,0.6779663917314076
884,0.4673289003578056,2020,0.6741573033707865,0.3567662565905074,23,0.5818711287166002,0.3693218769091304,0.7910863509749304,0.3455284552845529,0.5691942131587567
885,0.2290324020234529,2020,0.5533707865168539,0.2249560632688911,23,0.6606375445915161,0.1672283204908394,0.8885793871866295,0.4308943089430894,0.2933511951616609
886,0.1403448900462811,2020,0.4634831460674157,0.1528998242530725,23,0.5396935351068418,0.1176845410532815,0.6545961002785515,0.4634146341463415,0.1968704316662836
887,0.0925044561642073,2020,0.5112359550561797,0.2161687170474486,23,0.5778436008712219,0.164229548903297,0.6044568245125348,0.7317073170731709,0.3102995604621259
888,0.0521745293791821,2020,0.5393258426966292,0.3462214411247792,23,0.5520557013249913,0.0953924679266105,0.6796657381615598,0.5040650406504066,0.2490209403861479
889,0.1969191432614134,2020,0.5955056179775281,0.4973637961335662,24,0.5334620118231769,0.0767922012231572,0.8440111420612814,0.4146341463414634,0.2985655126556594
890,0.3067914830166984,2020,0.5617977528089887,0.5887521968365554,24,0.5693408285831498,0.1161112534405402,0.0584958217270195,0.3211382113821138,0.4706648804838338
891,0.7169134729729374,2020,0.5702247191011236,0.54481546572935,24,0.384825866105836,0.2164173711973408,0.1225626740947075,0.1951219512195122,0.4628421819461896
892,0.4334961791181126,2020,0.6235955056179775,0.460456942003514,24,0.4466511086750375,0.2220273403884936,0.1532033426183844,0.2682926829268293,0.4015635618702116
893,0.3907826310663554,2020,0.7359550561797753,0.3901581722319847,24,0.52715843114724,0.2936989666883445,0.2228412256267409,0.41869918699187,0.3898295140637451
894,0.2180724694368825,2020,0.7443820224719101,0.4376098418277649,24,0.7405808978735383,0.1657765603137378,0.3203342618384401,0.2764227642276423,0.3872235776133924
895,0.3029955398980922,2020,0.696629213483146,0.4973637961335662,24,0.5024475494241654,0.516018629827431,0.8356545961002786,0.2235772357723577,0.4932015860521285
896,0.2843229649308408,2020,0.7247191011235955,0.5395430579964824,25,0.6528111510255687,0.216483061703092,0.7938718662952646,0.1829268292682926,0.3937408633325673
897,0.5182669918332095,2020,0.6882022471910112,0.5237258347978901,25,0.4689898610445248,0.2482969736384,0.1337047353760445,0.2601626016260163,0.4419824673769025
898,0.4930499589166598,2020,0.7162921348314606,0.4674868189806673,25,0.520241882254378,0.2132248126178323,0.1309192200557103,0.3455284552845529,0.7295962020798599
899,0.4914565028495824,2020,0.6853932584269663,0.4411247803163434,25,0.6614820572289417,0.1754856170637657,0.4428969359331476,0.2926829268292684,0.3337676560750587
900,0.4654256785313952,2020,0.6685393258426966,0.5219683655536009,25,0.498376787143424,0.2233444350288053,0.6239554317548747,0.3455284552845529,0.3102995604621259
901,0.3648069345527953,2020,0.6544943820224719,0.6151142355008794,25,0.4962217907318821,0.1715376176681184,0.7186629526462396,0.2520325203252033,0.2790087663115487
902,0.3853696056786888,2020,0.7022471910112359,0.5887521968365554,25,0.4675640854427735,0.2051974328150352,0.5236768802228412,0.41869918699187,0.4237286892579681
903,0.378544258439148,2020,0.6882022471910112,0.6783831282952555,26,0.461539126683621,0.219268339146943,0.7743732590529248,0.2560975609756098,0.4771846107963018
904,0.47962240078964,2020,0.7303370786516854,0.6977152899824226,26,0.7405049974203453,0.287205460194838,0.0417827298050139,0.2642276422764227,0.5736629296983861
905,0.4484384393055995,2020,0.8370786516853932,0.6520210896309315,26,0.9136118335531884,0.2863679062465102,0.2311977715877437,0.3780487804878049,0.5228153892036981
906,0.3755804826570551,2020,0.8567415730337078,0.5799648506151129,26,0.9251362124905244,0.242457087677118,0.2869080779944289,0.5000000000000001,0.5097783731720553
907,0.3174337744432747,2020,0.8679775280898876,0.4569420035149392,26,0.929568222497855,0.2963035952413798,0.3760445682451253,0.4024390243902439,0.563234294710389
908,0.2633560232376822,2020,0.7640449438202247,0.4042179261862912,26,0.5337646528707184,0.2667231605016127,0.584958217270195,0.41869918699187,0.4250316574831445
909,0.21550246368784,2020,0.6910112359550562,0.4481546572934967,26,0.6234895569623293,0.1368563151567703,0.6295264623955432,0.6585365853658538,0.4484997530960773
910,0.3644000388519765,2020,0.6348314606741573,0.4411247803163434,27,0.5762343191104851,0.1868730662357369,0.6183844011142061,0.6951219512195123,0.4902216268279446
911,0.4136895464556759,2020,0.6348314606741573,0.3919156414762739,27,0.3938455300878044,0.0805759743544265,0.6211699164345403,0.7317073170731709,0.3102995604621259
