,week_of_year,O3,month,tavg,pres
89,13,0.5571842661242826,3,0.3904494382022472,0.2407732864674834
90,13,0.5173836056942633,4,0.3258426966292135,0.3901581722319847
91,14,0.5342488785467848,4,0.3904494382022472,0.3637961335676607
92,14,0.5751976534270015,4,0.5421348314606741,0.2249560632688911
93,14,0.617353149436463,4,0.4747191011235955,0.2425307557117726
94,14,0.6807338709135051,4,0.3623595505617977,0.4253075571177476
95,14,0.5304384836434523,4,0.4213483146067415,0.5782073813708237
96,14,0.5190005735768424,4,0.5758426966292135,0.4200351493848835
97,14,0.369513189865464,4,0.6123595505617977,0.3813708260105422
98,15,0.3460830081943667,4,0.5393258426966292,0.3550087873462182
99,15,0.4045695915883083,4,0.6179775280898876,0.3005272407732846
100,15,0.3630328283871538,4,0.5140449438202247,
101,15,0.237479067327545,4,0.4831460674157303,0.3005272407732846
102,15,0.3213077552008623,4,0.4634831460674157,0.3778558875219673
103,15,0.499689192448001,4,0.5084269662921348,0.5518453427064998
104,15,0.544120741288021,4,0.5393258426966292,0.4762741652021098
105,16,0.6285691227348758,4,0.5140449438202247,0.5131810193321584
106,16,0.5843489422455197,4,0.5421348314606741,0.6731107205623879
107,16,0.5993051745854537,4,0.6376404494382023,0.7715289982425304
108,16,0.6053935438498055,4,0.7275280898876405,0.7117750439367292
109,16,0.4618974921145193,4,0.6938202247191012,0.6449912126537747
110,16,0.5405380477442673,4,0.6207865168539326,0.6326889279437609
111,16,0.6917307897394116,4,0.6853932584269663,0.4674868189806673
112,17,0.5570315044526665,4,0.5589887640449438,0.5026362038664303
113,17,0.5739179141402544,4,0.5421348314606741,0.5061511423550087
114,17,0.63658286552073,4,0.5140449438202247,0.4270650263620368
115,17,0.6913416798211439,4,0.4775280898876404,0.5061511423550087
116,17,0.5552262265849504,4,0.4719101123595505,0.4569420035149392
117,17,0.4564038365277176,4,0.5224719101123595,0.4112478031634445
118,17,0.3702462537361757,4,0.4382022471910112,0.4042179261862912
119,18,0.5665190611017863,4,0.4550561797752809,0.2214411247803163
120,18,0.7228989745752696,5,0.4129213483146067,0.3743409490333889
121,18,0.6340329945995387,5,0.4831460674157303,0.4411247803163434
122,18,0.4972920831984259,5,0.4831460674157303,0.5588752196836531
123,18,0.5511266413473003,5,0.5140449438202247,0.669595782073813
124,18,0.662911675891614,5,0.5955056179775281,0.6977152899824226
125,18,0.778895254492298,5,0.6685393258426966,0.6572934973637956
126,19,0.7244650219006433,5,0.6882022471910112,0.5834797891036878
127,19,0.7810733092693668,5,0.7219101123595506,0.4446397188049182
128,19,0.4533687791652295,5,0.6882022471910112,0.3760984182776781
129,19,0.4991290663187415,5,0.5337078651685393,0.4622144112477997
130,19,0.5736806051283726,5,0.5252808988764045,0.5940246045694195
131,19,0.6855059918123587,5,0.6573033707865168,0.4973637961335662
132,19,0.6572710232245779,5,0.5589887640449438,0.4657293497363781
133,20,0.6580607722438768,5,0.7022471910112359,0.4903339191564129
134,20,0.7201290884163417,5,0.7303370786516854,0.5307557117750434
135,20,0.6008337520668462,5,0.6179775280898876,0.5764499121265345
136,20,0.6461741848147212,5,0.5112359550561797,0.6608084358523705
137,20,0.6251017210187569,5,0.4915730337078652,0.6660808435852346
138,20,0.5682724576470667,5,0.5,0.6625659050966597
139,20,0.5757702695042547,5,0.6123595505617977,0.6467486818980639
140,21,0.7540758062982004,5,0.7191011235955056,0.5342706502636183
141,21,0.7344454511129024,5,0.699438202247191,0.4850615114235488
142,21,0.7348931677102178,5,0.7134831460674157,0.5905096660808447
143,21,0.5908177745410664,5,0.699438202247191,0.5940246045694195
144,21,0.5205819931459008,5,0.7668539325842696,0.5659050966608064
145,21,0.7615351875461768,5,0.8258426966292135,0.5957820738137052
146,21,0.6561219480091502,5,0.7612359550561798,0.5729349736379596
147,22,0.7059539582086339,5,0.8117977528089888,0.5606326889279423
148,22,0.9025342104479376,5,0.8061797752808989,0.4868189806678344
149,22,0.6037852228542989,5,0.7921348314606742,0.4850615114235488
150,22,0.4786292186000305,5,0.7528089887640449,0.5096660808435836
151,22,0.432520173667923,6,0.6825842696629213,0.5395430579964824
152,22,0.497904090650121,6,0.6629213483146067,0.5694200351493848
153,22,0.5776149387464127,6,0.7275280898876405,0.5764499121265345
154,23,0.7032753447465837,6,0.6910112359550562,0.5184534270650261
155,23,0.6455218252233538,6,0.6573033707865168,0.5114235500878728
156,23,0.6071988217175215,6,0.7387640449438202,0.4956063268892769
157,23,0.5023831781537358,6,0.8089887640449438,0.5026362038664303
158,23,0.4367590698639653,6,0.7078651685393259,0.5166959578207369
159,23,0.607150783456007,6,0.7415730337078652,0.5008787346221446
160,23,0.6609622832393545,6,0.7022471910112359,0.4903339191564129
161,24,0.6175116756994611,6,0.6573033707865168,0.4938488576449913
162,24,0.5369793733312709,6,0.601123595505618,0.5026362038664303
163,24,0.5155860139483895,6,0.6039325842696629,0.5500878734622141
164,24,0.4005468675690814,6,0.6207865168539326,0.5026362038664303
165,24,0.479467005880844,6,0.7134831460674157,0.5342706502636183
166,24,0.4930358932282384,6,0.6797752808988764,0.5131810193321584
167,24,0.5302213507014066,6,0.6235955056179775,0.5430579964850608
168,25,0.4854660239787786,6,0.6544943820224719,0.5869947275922662
169,25,0.2920380424600586,6,0.6853932584269663,0.6449912126537747
170,25,0.267060068002963,6,0.7162921348314606,0.6168717047451651
171,25,0.4396413655548371,6,0.5955056179775281,0.6010544815465693
172,25,0.515097945211402,6,0.5617977528089887,0.7082601054481543
173,25,0.5694071213840399,6,0.6039325842696629,0.7258347978910358
174,25,0.4772476381988726,6,0.598314606741573,0.6748681898066771
175,26,0.335307065371427,6,0.6544943820224719,0.6924428822495585
176,26,0.519332998346523,6,0.6320224719101123,0.7117750439367292
177,26,0.652250064131079,6,0.696629213483146,0.6977152899824226
178,26,0.7509331432299198,6,0.7808988764044944,0.6643233743409489
179,26,0.7201569506080203,6,0.7359550561797753,0.6098418277680118
180,26,0.7873346162751708,6,0.7780898876404495,0.5395430579964824
181,26,0.8016327244323559,7,0.7865168539325842,0.5395430579964824
182,27,0.778931763571049,7,0.7668539325842696,0.5483304042179249
183,27,0.8126709561631649,7,0.7443820224719101,0.5606326889279423
184,27,0.6675310351188514,7,0.7106741573033708,0.5166959578207369
185,27,0.4302969629250305,7,0.7162921348314606,0.5149384885764476
186,27,0.6610180076227113,7,0.7331460674157303,0.6080843585237261
187,27,0.556358968791463,7,0.696629213483146,0.6748681898066771
188,27,0.5418187477962447,7,0.7078651685393259,0.6942003514938442
189,28,0.4292478072935531,7,0.6741573033707865,0.6748681898066771
190,28,0.5109387925294738,7,0.6404494382022471,0.5834797891036878
191,28,0.5363106807309886,7,0.6797752808988764,0.5782073813708237
192,28,0.5302895650327573,7,0.7219101123595506,0.5922671353251303
193,28,0.4779710944172815,7,0.7106741573033708,0.6256590509666076
194,28,0.5817625622455773,7,0.7134831460674157,0.6168717047451651
195,28,0.6961503097987485,7,0.7696629213483146,0.5553602811950782
196,29,0.8661375412288379,7,0.8117977528089888,0.4938488576449913
197,29,0.5614279661464763,7,0.7584269662921348,0.5096660808435836
198,29,0.4530603735263063,7,0.7162921348314606,0.5782073813708237
199,29,0.471923077292602,7,0.7387640449438202,0.5764499121265345
200,29,0.5187930482870996,7,0.7134831460674157,0.5079086115992943
201,29,0.6760895317902803,7,0.7780898876404495,0.4586994727592248
202,29,0.6165345774602554,7,0.7668539325842696,0.5131810193321584
203,30,0.6298613519696167,7,0.8146067415730337,0.5483304042179249
204,30,0.6513382979275333,7,0.8735955056179775,0.5131810193321584
205,30,0.6812584487292438,7,0.8679775280898876,0.5325131810193291
206,30,0.9740074574597176,7,0.9606741573033708,0.5061511423550087
207,30,0.60930645240321,7,0.7907303370786517,0.4481546572934967
208,30,0.6728594390860433,7,0.7668539325842696,0.3989455184534236
209,30,0.5658609369190373,7,0.7780898876404495,0.4657293497363781
210,31,0.459565714900604,7,0.8623595505617978,0.4938488576449913
211,31,0.3627080897393155,7,0.7668539325842696,0.54481546572935
212,31,0.3890695661280297,8,0.7528089887640449,0.6256590509666076
213,31,0.4282284353842148,8,0.8174157303370786,0.6520210896309315
214,31,0.7400524769968784,8,0.851123595505618,0.6379613356766249
215,31,0.5810102830702597,8,0.8202247191011236,0.6168717047451651
216,31,0.6132036044068379,8,0.7640449438202247,0.6555360281195064
217,32,0.7329706764844063,8,0.8370786516853932,0.5413005272407716
218,32,0.8753483974916341,8,0.9073033707865168,0.4147627416520194
219,32,0.5567307849355855,8,0.7443820224719101,0.4340949033391901
220,32,0.3921795631784804,8,0.6657303370786517,0.4481546572934967
221,32,0.4784053603013729,8,0.651685393258427,0.5746924428822489
222,32,0.508760737752405,8,0.6235955056179775,0.6239015817223184
223,32,0.457803671468251,8,0.7359550561797753,0.5096660808435836
224,33,0.3381153821395665,8,0.7106741573033708,0.3602811950790858
225,33,0.5376432621054017,8,0.7134831460674157,0.4833040421792596
226,33,0.3724406415221595,8,0.7359550561797753,0.5676625659050956
227,33,0.3885007931116976,8,0.7050561797752809,0.527240773286465
228,33,0.4063191450726675,8,0.6825842696629213,0.5694200351493848
229,33,0.3690789239813727,8,0.6769662921348314,0.6274165202108932
230,33,0.3972043653329003,8,0.7303370786516854,0.6010544815465693
231,34,0.2976085592652836,8,0.7415730337078652,0.5905096660808447
232,34,0.3244859665826637,8,0.7443820224719101,0.6080843585237261
233,34,0.3687993412993581,8,0.7359550561797753,0.5571177504393638
234,34,0.3120805659291512,8,0.696629213483146,0.4762741652021098
235,34,0.4323040014911076,8,0.6235955056179775,0.4463971880492074
236,34,0.4601143118471,8,0.5421348314606741,0.4411247803163434
237,34,0.4806237672181139,8,0.5870786516853932,0.5026362038664303
238,35,0.4256660745150297,8,0.6601123595505617,0.4235500878734619
239,35,0.2931246679355173,8,0.6629213483146067,0.5729349736379596
240,35,0.1913998061175765,8,0.5926966292134831,0.4938488576449913
241,35,0.3781648807642311,8,0.6151685393258427,0.6151142355008794
242,35,0.2588378391621359,8,0.5337078651685393,0.6713532513180986
243,35,0.3845059312841491,9,0.5617977528089887,0.7223198594024609
244,35,0.5304336798173008,9,0.6264044943820224,0.7029876977152867
245,36,0.3835278722797133,9,0.7022471910112359,0.5922671353251303
246,36,0.3736329511729502,9,0.7640449438202247,0.5500878734622141
247,36,0.4479202795442514,9,0.7219101123595506,0.5571177504393638
248,36,0.4762148155763102,9,0.6573033707865168,0.4868189806678344
249,36,0.4952485355535977,9,0.5955056179775281,0.4797891036906847
250,36,0.3991576010460812,9,0.598314606741573,0.5711775043936704
251,36,0.5675874320378695,9,0.696629213483146,0.5869947275922662
252,37,0.4731720720919798,9,0.6769662921348314,0.6168717047451651
253,37,0.4662872284517173,9,0.7106741573033708,0.6028119507908585
254,37,0.3478642669313254,9,0.6235955056179775,0.6203866432337399
255,37,0.3082211719990738,9,0.5646067415730337,0.6414762741651998
256,37,0.3984687323759628,9,0.5561797752808988,0.6133567662565902
257,37,0.4574779720551825,9,0.6292134831460674,0.6485061511423531
258,37,0.4209871478435144,9,0.5955056179775281,0.6274165202108932
259,38,0.4671192511411489,9,0.6376404494382023,0.5606326889279423
260,38,0.5406543003371325,9,0.7780898876404495,0.460456942003514
261,38,0.4018496652213555,9,0.7106741573033708,0.527240773286465
262,38,0.3984408701842843,9,0.7528089887640449,0.4991212653778554
263,38,0.5556701001213447,9,0.6292134831460674,0.3602811950790858
264,38,0.4263751192549842,9,0.5280898876404494,0.5588752196836531
265,38,0.3756957141223842,9,0.4550561797752809,0.5114235500878728
266,39,0.423733014871685,9,0.449438202247191,0.8172231985940215
267,39,0.3528890690857454,9,0.4410112359550561,0.920913884007028
268,39,0.3157871981876125,9,0.5421348314606741,0.8365553602811957
269,39,0.3755122079633987,9,0.5365168539325842,0.7258347978910358
270,39,0.3737770659574939,9,0.5252808988764045,0.7223198594024609
271,39,0.2454832024610962,9,0.4101123595505618,0.7609841827768022
272,39,0.3501547312403383,9,0.449438202247191,0.5729349736379596
273,40,0.4708873723743487,10,0.4550561797752809,0.5905096660808447
274,40,0.4124123181631706,10,0.5,0.5571177504393638
275,40,0.4147018217069532,10,0.5421348314606741,0.6713532513180986
276,40,0.1993107470237895,10,0.601123595505618,0.6942003514938442
277,40,0.2092537063920671,10,0.5365168539325842,0.5694200351493848
278,40,0.2598504857148622,10,0.5646067415730337,0.4147627416520194
279,40,0.4792210499818896,10,0.4775280898876404,0.5887521968365554
280,41,0.2145504051066593,10,0.4438202247191011,0.6326889279437609
281,41,0.1715667294686872,10,0.4887640449438202,0.6203866432337399
282,41,0.2804627429655172,10,0.6235955056179775,0.5553602811950782
283,41,0.399041348453216,10,0.6797752808988764,0.4446397188049182
284,41,0.3916674753107355,10,0.7162921348314606,0.5360281195079075
285,41,0.4304305092920409,10,0.75,0.5395430579964824
286,41,0.4454818573897738,10,0.6825842696629213,0.4042179261862912
287,42,0.3049862754686853,10,0.646067415730337,0.4499121265377859
288,42,0.2018279519271509,10,0.598314606741573,0.5571177504393638
289,42,0.2436615915844651,10,0.5617977528089887,0.5887521968365554
290,42,0.2797825211824714,10,0.5365168539325842,0.6818980667838304
291,42,0.2429727229143468,10,0.4438202247191011,0.7082601054481543
292,42,0.2328087875431023,10,0.4325842696629213,0.7855887521968334
293,42,0.2596439211903497,10,0.5308988764044944,0.7504393673110705
294,43,0.4096337851171701,10,0.4915730337078652,0.8014059753954292
295,43,0.4603660323374361,10,0.5449438202247191,0.7065026362038651
296,43,0.3224645165381323,10,0.5814606741573033,0.669595782073813
297,43,0.4129023084306188,10,0.5252808988764045,0.5905096660808447
298,43,0.4147700360383038,10,0.4578651685393258,0.3936731107205595
299,43,0.4417675390094702,10,0.3848314606741573,0.3954305799648487
300,43,0.4179482474201051,10,0.3033707865168539,0.5483304042179249
301,44,0.2607632126836383,10,0.3061797752808988,0.3637961335676607
302,44,0.1885578625663768,10,0.3398876404494382,0.0685413005272401
303,44,0.223389445225333,10,0.4213483146067415,0.4358523725834793
304,44,0.2199028282046084,11,0.4775280898876404,0.4094903339191553
305,44,0.4440435918400287,11,0.4129213483146067,0.6098418277680118
306,44,0.1290346134889516,11,0.3117977528089887,0.7346221441124783
307,44,0.1066084314835079,11,0.3426966292134831,0.5413005272407716
308,45,0.0336786643826074,11,0.4016853932584269,0.4059753954305805
309,45,0.0723235242405871,11,0.5280898876404494,0.3479789103690649
310,45,0.371066747242844,11,0.5,0.3655536028119499
311,45,0.2966996753574287,11,0.4466292134831461,0.5694200351493848
312,45,0.1157232112232751,11,0.4353932584269663,0.4622144112477997
313,45,0.3804034637508082,11,0.5112359550561797,0.2706502636203858
314,45,0.4301816710973956,11,0.5056179775280899,0.3233743409490301
315,46,0.2135617776846903,11,0.4662921348314607,0.4833040421792596
316,46,0.3892415431042516,11,0.4747191011235955,0.6274165202108932
317,46,0.1480616081096271,11,0.4129213483146067,0.7223198594024609
318,46,0.045535468089624,11,0.3792134831460674,0.6906854130052729
319,46,0.017769352934225,11,0.2808988764044943,0.741652021089628
320,46,0.1423930932509124,11,0.3033707865168539,0.7961335676625652
321,46,0.2538457030255457,11,0.2640449438202247,0.7803163444639694
322,47,0.3124523820732737,11,0.3230337078651685,0.6362038664323357
323,47,0.3041859580318532,11,0.2808988764044943,0.4516695957820715
324,47,0.0525096628963036,11,0.2808988764044943,0.5325131810193291
325,47,0.0285424134614737,11,0.2780898876404494,0.5992970123022836
326,47,0.0099794684470286,11,0.2752808988764045,0.5571177504393638
327,47,0.0139666441527347,11,0.2528089887640449,0.4639718804920889
328,47,0.0252239303560499,11,0.2780898876404494,0.4586994727592248
329,48,0.0418480511357686,11,0.3230337078651685,0.4797891036906847
330,48,0.0784339911052355,11,0.2808988764044943,0.5887521968365554
331,48,0.251327537356954,11,0.348314606741573,0.5360281195079075
332,48,0.3603301957943463,11,0.4719101123595505,0.4235500878734619
333,48,0.4383625870333203,11,0.4578651685393258,0.4094903339191553
334,48,0.3667634797763723,12,0.398876404494382,0.4094903339191553
335,48,0.4935806471138133,12,0.5168539325842697,0.2231985940246019
336,49,0.5590808166888763,12,0.5140449438202247,0.2355008787346193
337,49,0.3210992691458894,12,0.3286516853932584,0.585237258347977
338,49,0.0911574050499742,12,0.3314606741573033,0.611599297012301
339,49,0.3534972334765194,12,0.4943820224719101,0.4903339191564129
340,49,0.5616950588804971,12,0.4691011235955056,0.3251318101933194
341,49,0.6467064487523021,12,0.4410112359550561,0.2425307557117726
342,49,0.6165585965910128,12,0.4157303370786516,0.2706502636203858
343,50,0.5220750223137725,12,0.3426966292134831,0.6186291739894543
344,50,0.2878385376384583,12,0.3005617977528089,0.6801405975395411
345,50,0.0916060824125199,12,0.2078651685393258,0.7065026362038651
346,50,0.1012598514464801,12,0.2078651685393258,0.6520210896309315
347,50,0.0492786094268362,12,0.2106741573033707,0.6783831282952555
348,50,0.1883810817640033,12,0.196629213483146,0.6414762741651998
349,50,0.2424001068370936,12,0.2219101123595505,0.4376098418277649
350,51,0.3593261961286926,12,0.3426966292134831,0.5413005272407716
351,51,0.3869232166035604,12,0.3651685393258427,0.5764499121265345
352,51,0.3287094905350213,12,0.3932584269662921,0.4182776801405943
353,51,0.4429915539128605,12,0.3932584269662921,0.4130052724077302
354,51,0.568091833783772,12,0.4578651685393258,0.2847100175746888
355,51,0.5913625284266412,12,0.4550561797752809,0.45518453427065
356,51,0.373893318550359,12,0.3904494382022472,0.5606326889279423
357,52,0.2750747715540474,12,0.3455056179775281,0.7697715289982412
358,52,0.3287613718574571,12,0.3455056179775281,0.8646748681898053
359,52,0.0920413090618415,12,0.3005617977528089,0.8101933216168717
360,52,0.0157037076891002,12,0.2106741573033707,0.727592267135325
361,52,0.0017409065972866,12,0.2415730337078651,0.7592267135325095
362,52,0.2280895087319148,12,0.4044943820224719,0.7662565905096663
363,52,0.3957910796791429,12,0.4213483146067415,0.8172231985940215
364,1,0.3022442515014358,12,0.4382022471910112,0.8365553602811957
365,1,0.5721184008639201,1,0.4044943820224719,0.7785588752196837
366,1,0.5351462332718764,1,0.3398876404494382,0.9033391915641468
367,1,0.2909792791762783,1,0.3005617977528089,0.9525483304042162
368,1,0.3942173462319268,1,0.3230337078651685,0.9138840070298748
369,1,0.5067316015860313,1,0.3848314606741573,0.8277680140597532
370,1,0.3769716103482101,1,0.3595505617977528,0.8418277680140598
371,2,0.3100946641981406,1,0.3679775280898876,0.7697715289982412
372,2,0.6183600313978076,1,0.3904494382022472,0.5641476274165207
373,2,0.5344813837325152,1,0.3258426966292135,0.6221441124780291
374,2,0.1978695991783535,1,0.2696629213483146,0.727592267135325
375,2,0.4453021942917095,1,0.3735955056179775,0.6871704745166944
376,2,0.4864632982878203,1,0.398876404494382,0.5694200351493848
377,2,0.5316778707905272,1,0.4353932584269663,0.3690685413005248
378,3,0.4976321940899488,1,0.3342696629213483,0.4973637961335662
379,3,0.4094531612538755,1,0.3595505617977528,0.553602811950789
380,3,0.4601661931695356,1,0.3623595505617977,0.3796133567662565
381,3,0.5315990880416434,1,0.2724719101123595,0.3233743409490301
382,3,0.1667004535772652,1,0.1797752808988764,0.5782073813708237
383,3,0.1857437812068556,1,0.1516853932584269,0.5395430579964824
384,3,0.1178609138606717,1,0.1151685393258426,0.5694200351493848
385,4,0.0255092776294463,1,0.1264044943820224,0.6344463971880501
386,4,0.1420885306729103,1,0.1348314606741573,0.3585237258347966
387,4,0.2823122160338266,1,0.1601123595505617,0.272407732864675
388,4,0.1432654680800163,1,0.1292134831460674,0.4481546572934967
389,4,0.0903522837869906,1,0.199438202247191,0.4780316344463955
390,4,0.4607503384295524,1,0.3876404494382022,0.312829525483302
391,4,0.5937000702319383,1,0.351123595505618,0.0
392,5,0.4891332648627979,1,0.297752808988764,0.1599297012302294
393,5,0.4178147010530947,1,0.2303370786516853,0.3022847100175738
394,5,0.3032809171849194,1,0.2050561797752808,0.1423550087873444
395,5,0.2291059983455622,1,0.1573033707865168,0.1722319859402432
396,5,0.1086097054582033,2,0.2050561797752808,0.0738137082601042
397,5,0.0961966186828485,2,0.2331460674157303,0.2495606326889259
398,5,0.3349458176448378,2,0.2331460674157303,0.5992970123022836
399,6,0.3929203131710345,2,0.2387640449438202,0.6590509666080848
400,6,0.1882811621800531,2,0.3005617977528089,0.7065026362038651
401,6,0.237763453835711,2,0.3230337078651685,0.6098418277680118
402,6,0.5687086450616186,2,0.4073033707865168,0.3884007029876954
403,6,0.5300061392898215,2,0.4073033707865168,0.3602811950790858
404,6,0.6646372102452162,2,0.4325842696629213,0.2706502636203858
405,6,0.5963921344072126,2,0.3679775280898876,0.1511423550087869
406,7,0.4304420384748044,2,0.3314606741573033,0.5746924428822489
407,7,0.2969763757437524,2,0.3314606741573033,0.8295254833040389
408,7,0.2520481112796721,2,0.351123595505618,0.8646748681898053
409,7,0.1322839214977945,2,0.3089887640449438,0.8629173989455197
410,7,0.0998187036010441,2,0.3567415730337078,0.7838312829525478
411,7,0.1688737045281825,2,0.351123595505618,0.6906854130052729
412,7,0.316975664777482,2,0.3735955056179775,0.611599297012301
413,8,0.2390624084270639,2,0.3792134831460674,0.5483304042179249
414,8,0.4999822258432396,2,0.3932584269662921,0.5659050966608064
415,8,0.3517159747395605,2,0.4016853932584269,0.6344463971880501
416,8,0.2974923066724184,2,0.4129213483146067,0.7135325131810184
417,8,0.1968050713031915,2,0.4438202247191011,0.8804920913884011
418,8,0.1399671610444286,2,0.3792134831460674,0.9138840070298748
419,8,0.2272401922683379,2,0.3651685393258427,0.9103690685413
420,9,0.1046071575088126,2,0.3904494382022472,0.9138840070298748
421,9,0.0969902107630685,2,0.4044943820224719,0.8558875219683628
422,9,0.1401631571514079,2,0.4466292134831461,0.7047451669595794
423,9,0.3452740438704619,2,0.398876404494382,0.527240773286465
424,9,0.4425957186379807,3,0.3679775280898876,0.5237258347978901
425,9,0.352980341782623,3,0.4073033707865168,0.4868189806678344
426,9,0.5481924643339927,3,0.497191011235955,0.3040421792618595
427,10,0.6729718486179872,3,0.4410112359550561,0.1107205623901563
428,10,0.6012142150980413,3,0.3932584269662921,0.3163444639718804
429,10,0.4694202838676949,3,0.4634831460674157,0.2231985940246019
430,10,0.6307221976159572,3,0.4466292134831461,0.098418277680139
431,10,0.6447887613526422,3,0.4044943820224719,0.3971880492091379
432,10,0.6670026142421916,3,0.4297752808988764,0.4094903339191553
433,10,0.697134133394566,3,0.351123595505618,0.3602811950790858
434,11,0.6582558075856257,3,0.3370786516853932,0.5500878734622141
435,11,0.6160820570367885,3,0.3735955056179775,0.4376098418277649
436,11,0.6812421157203289,3,0.3764044943820224,0.2478031634446402
437,11,0.6807425178005778,3,0.4157303370786516,0.2794376098418247
438,11,0.5754416877954953,3,0.449438202247191,0.3216168717047445
439,11,0.6980074689889002,3,0.4634831460674157,0.3339191564147619
440,11,0.7457056196119085,3,0.3904494382022472,0.2759226713532499
441,12,0.575890365158041,3,0.3370786516853932,0.5518453427064998
442,12,0.3172879134773264,3,0.3146067415730337,0.7398945518453424
443,12,0.3606866396947841,3,0.4353932584269663,0.8224956063268891
444,12,0.3171601317016977,3,0.4129213483146067,0.8506151142354987
445,12,0.2877818524898711,3,0.4466292134831461,0.7768014059753945
446,12,0.4151860473830196,3,0.4213483146067415,0.7838312829525478
447,12,0.5064510581387863,3,0.3342696629213483,0.753954305799649
448,13,0.7521782949683764,3,0.398876404494382,0.6836555360281196
449,13,0.5657437235609417,3,0.3904494382022472,0.8101933216168717
450,13,0.3538335013071211,3,0.4466292134831461,0.8400702987697706
451,13,0.2037139340742114,3,0.4325842696629213,0.8717047451669586
452,13,0.194919089156131,3,0.4269662921348314,0.7891036906854119
453,13,0.3108354141906946,3,0.497191011235955,0.6362038664323357
454,13,0.5857497379512834,3,0.4213483146067415,0.6871704745166944
455,14,0.5294892475959252,4,0.3876404494382022,0.6449912126537747
456,14,0.4381002981254509,4,0.4410112359550561,0.3637961335676607
457,14,0.5296650676330683,4,0.3623595505617977,0.2759226713532499
458,14,0.3882529156822826,4,0.3426966292134831,0.2653778558875217
459,14,0.4411670607405386,4,0.398876404494382,0.3655536028119499
460,14,0.2588013300833848,4,0.4831460674157303,0.3514938488576433
461,14,0.5114479981015279,4,0.6095505617977528,0.3532513181019325
462,15,0.299533932786786,4,0.5898876404494382,0.4235500878734619
463,15,0.506691249446359,4,0.4606741573033708,0.4815465729349739
464,15,0.5886685427209063,4,0.3567415730337078,0.5676625659050956
465,15,0.5741100671863125,4,0.3567415730337078,0.6766256590509627
466,15,0.5112145321505672,4,0.3370786516853932,0.7117750439367292
467,15,0.5697856628847745,4,0.2668539325842696,0.7170474516695968
468,15,0.5225438757461542,4,0.3342696629213483,0.71001757469244
469,16,0.4792412260517257,4,0.4803370786516854,0.6766256590509627
470,16,0.5513466565850368,4,0.5365168539325842,0.553602811950789
471,16,0.3214153609066549,4,0.5337078651685393,0.6239015817223184
472,16,0.5920148880180085,4,0.6432584269662921,0.6924428822495585
473,16,0.6435282373705008,4,0.6713483146067416,0.7469244288224921
474,16,0.7697324364910163,4,0.6741573033707865,0.7592267135325095
475,16,0.8025906073669556,4,0.6151685393258427,0.6291739894551824
476,17,0.8009131112748682,4,0.6544943820224719,0.4217926186291727
477,17,0.7534186428806815,4,0.6292134831460674,0.2565905096660792
478,17,0.5708665237688514,4,0.6601123595505617,0.2231985940246019
479,17,0.5320237462734317,4,0.5280898876404494,0.3391915641476259
480,17,0.5120196534135508,4,0.5421348314606741,0.4586994727592248
481,17,0.6241707395106054,4,0.4634831460674157,0.4446397188049182
482,17,0.5114787425888971,4,0.4438202247191011,0.5518453427064998
483,18,0.4015912193744073,4,0.4719101123595505,0.6889279437609837
484,18,0.6554378831651834,4,0.4887640449438202,0.6713532513180986
485,18,0.4558023974935556,5,0.4438202247191011,0.5746924428822489
486,18,0.4287568562608747,5,0.4438202247191011,0.4569420035149392
487,18,0.6509261296437385,5,0.4129213483146067,0.4815465729349739
488,18,0.5765744300020079,5,0.3707865168539325,0.4674868189806673
489,18,0.6724049971321158,5,0.3735955056179775,0.6203866432337399
490,19,0.5177996170389791,5,0.3679775280898876,0.6133567662565902
491,19,0.4341371415505022,5,0.4073033707865168,0.5553602811950782
492,19,0.511002203034673,5,0.4719101123595505,0.2741652021089606
493,19,0.5323004466597555,5,0.5308988764044944,0.2021089630931456
494,19,0.6220224684556755,5,0.4859550561797752,0.3954305799648487
495,19,0.617663476605847,5,0.4550561797752809,0.5413005272407716
496,19,0.5876117009675866,5,0.4578651685393258,0.8435852372583454
497,20,0.5195472489928779,5,0.4550561797752809,0.9490333919156376
498,20,0.6328358811225965,5,0.4859550561797752,0.8611599297012269
499,20,0.5868834409230264,5,0.5224719101123595,0.7328646748681891
500,20,0.6030800211752656,5,0.5140449438202247,0.5940246045694195
501,20,0.3519734598212785,5,0.5224719101123595,0.4077328646748661
502,20,0.332728371493327,5,0.6179775280898876,0.362038664323375
503,20,0.5797968365844026,5,0.6123595505617977,0.3673110720562391
504,21,0.6258174911153235,5,0.5589887640449438,0.4007029876977128
505,21,0.6946323007348894,5,0.5168539325842697,0.5008787346221446
506,21,0.5859140288056631,5,0.5674157303370786,0.5922671353251303
507,21,0.608307544793277,5,0.601123595505618,0.5659050966608064
508,21,0.5383801690370346,5,0.601123595505618,0.5219683655536009
509,21,0.4725408493356789,5,0.5617977528089887,0.5623901581722315
510,21,0.4376439346410629,5,0.6264044943820224,0.4780316344463955
511,22,0.5063713146246722,5,0.5898876404494382,0.4130052724077302
512,22,0.4578920618694377,5,0.5028089887640449,0.4253075571177476
513,22,0.575050656346767,5,0.5421348314606741,0.611599297012301
514,22,0.3964357531486678,5,0.6573033707865168,0.6186291739894543
515,22,0.3994698497459257,5,0.6741573033707865,0.669595782073813
