,NO2,PM2.5,PM10,O3
2022-10-25,,,12.3233,40.8021
2022-10-26,,5.3578,13.7633,29.765
2022-10-27,,6.4669,18.67,28.0188
2022-10-28,,10.1901,27.2567,25.66
2022-10-29,,10.2449,27.0433,18.1546
2022-10-30,,10.2148,23.47,25.4621
2022-10-31,,12.3001,23.6833,14.89
2022-11-01,,5.2658,10.83,57.9257
2022-11-02,,4.4071,14.1367,51.2408
2022-11-03,,5.1454,11.8433,48.2721
2022-11-04,,5.5737,8.43,38.0988
2022-11-05,,7.8864,10.2433,35.6496
2022-11-06,,6.1307,8.5367,44.2104
2022-11-07,,4.9691,12.1633,53.2021
2022-11-08,,4.2375,9.2833,46.0829
2022-11-09,,2.8147,14.7233,54.523
2022-11-10,,4.8334,15.0967,37.9783
2022-11-11,,14.0275,14.83,29.3521
2022-11-12,,21.2825,18.83,8.6288
2022-11-13,,18.8561,22.4033,0.7088
2022-11-14,,20.8691,25.23,0.98
2022-11-15,,9.0871,10.2814,38.96
2022-11-16,,5.4676,10.8833,39.0321
2022-11-17,,2.7894,4.4833,60.0096
2022-11-18,,8.0008,9.6567,32.1558
2022-11-19,,14.9579,15.5767,15.2796
2022-11-20,,21.79,18.7233,12.2642
2022-11-21,,13.0542,11.15,27.0613
2022-11-22,,5.2825,7.8967,46.3758
2022-11-23,,5.6735,11.2033,44.1167
2022-11-24,,6.3873,13.6567,50.8883
2022-11-25,,5.6467,12.75,43.2555
2022-11-26,,11.9681,20.5367,19.4642
2022-11-27,,8.812,9.71,36.4721
2022-11-28,,13.1642,16.59,18.8117
2022-11-29,,12.1935,10.2433,1.85
2022-11-30,,18.411,13.8167,2.4833
2022-12-01,,26.3175,23.2567,7.9683
2022-12-02,,27.6896,26.99,20.1492
2022-12-03,,25.5527,24.1633,22.7187
2022-12-04,,29.4646,27.8967,10.0254
2022-12-05,,13.4355,13.1233,9.6413
2022-12-06,,7.7922,6.7233,23.9437
2022-12-07,,8.4027,7.3633,40.39
2022-12-08,,7.789,4.91,54.4938
2022-12-09,,23.5401,20.9633,22.6838
2022-12-10,,27.2008,22.5633,14.1625
2022-12-11,,22.8178,18.2433,31.8861
2022-12-12,,21.3919,25.7633,9.2992
2022-12-13,,28.3259,29.9233,2.9146
2022-12-14,,24.1762,22.99,6.0125
2022-12-15,,31.482,33.2833,2.1839
2022-12-16,,17.5948,11.3633,19.3104
2022-12-17,,38.1151,42.83,5.9192
2022-12-18,,29.5091,25.7633,14.7796
2022-12-19,,10.2424,5.1233,35.2948
2022-12-20,,3.796,8.5367,32.3767
2022-12-21,,9.9314,11.8433,28.1517
2022-12-22,,7.9608,8.3767,33.9962
2022-12-23,,4.004,14.03,42.3986
2022-12-24,,6.509,30.51,48.9179
2022-12-25,,6.1079,8.0567,33.2654
2022-12-26,,4.163,9.07,58.1754
2022-12-27,,6.137,10.2433,48.8935
2022-12-28,,2.8817,4.75,55.6546
2022-12-29,,2.0687,11.5767,64.9042
2022-12-30,,1.7507,5.87,52.7654
2022-12-31,,3.9603,8.75,58.6857
2023-01-01,5.16,10.0187,17.07,58.5871
2023-01-02,9.1688,2.9353,9.7633,53.5342
2023-01-03,14.7083,9.4176,11.4167,42.6558
2023-01-04,5.2733,1.7188,12.59,65.5487
2023-01-05,8.7608,5.321,22.6167,54.7612
2023-01-06,8.9329,2.7121,7.8967,58.3488
2023-01-07,8.3142,2.4247,5.8167,50.6754
2023-01-08,6.04,1.4082,8.59,66.64
2023-01-09,5.9333,2.8031,8.59,66.8192
2023-01-10,13.3821,4.1637,14.19,49.7875
2023-01-11,6.2179,0.7996,13.1233,64.3292
2023-01-12,5.1938,,7.3633,69.8852
2023-01-13,4.8408,2.651,18.67,71.4254
2023-01-14,7.1371,2.4546,12.27,60.3412
2023-01-15,3.4846,2.5015,10.03,73.4333
2023-01-16,10.0725,2.2358,4.75,60.5917
2023-01-17,21.3758,4.0657,10.03,42.2712
2023-01-18,16.4621,7.5335,5.9767,41.1208
2023-01-19,9.0442,2.2777,7.2567,58.9112
2023-01-20,25.9875,15.715,12.5367,28.5574
2023-01-21,20.7404,20.8936,20.11,27.2383
2023-01-22,15.7114,11.4911,10.2967,37.8592
2023-01-23,14.3765,12.8048,11.2567,26.5062
2023-01-24,11.645,15.8895,15.63,35.6409
2023-01-25,25.4012,30.7455,39.31,21.3392
2023-01-26,24.3054,15.3588,19.5233,40.5321
2023-01-27,7.3158,5.4243,5.6567,55.9129
2023-01-28,10.7342,8.0535,9.55,53.5848
2023-01-29,21.2917,20.4033,20.8567,34.3854
2023-01-30,9.6862,6.6228,16.91,57.2329
2023-01-31,13.68,7.152,18.7767,47.5896
2023-02-01,5.435,6.6815,19.31,66.1461
2023-02-02,10.1121,5.2955,14.1367,57.3108
2023-02-03,12.8842,5.6725,12.8033,55.5392
2023-02-04,17.3425,9.7114,13.8167,38.3688
2023-02-05,9.7117,8.7254,21.8167,60.0922
2023-02-06,37.0317,7.8607,27.95,24.2467
2023-02-07,36.5308,15.8619,18.2967,10.4908
2023-02-08,39.2196,21.449,23.4167,12.8596
2023-02-09,29.775,22.485,24.8567,19.9035
2023-02-10,23.7904,17.4992,18.2433,29.9162
2023-02-11,13.115,10.4386,13.07,41.5517
2023-02-12,13.7917,15.4505,15.5767,40.8762
2023-02-13,27.3704,18.039,25.8167,20.1978
2023-02-14,36.3112,26.12,36.9633,10.1171
2023-02-15,36.6558,33.454,44.27,13.9083
2023-02-16,19.2954,28.601,35.63,32.2796
2023-02-17,6.9412,5.7395,8.4833,57.2145
2023-02-18,7.0379,5.6741,13.3367,63.7358
2023-02-19,8.2405,2.4347,10.4567,58.6667
2023-02-20,7.7326,11.2165,13.1233,58.0396
2023-02-21,13.3275,20.3027,16.59,40.6248
2023-02-22,23.7996,22.2203,31.0967,13.8025
2023-02-23,25.4204,15.8437,21.9767,26.4862
2023-02-24,11.5125,4.515,14.51,59.8446
2023-02-25,10.8079,4.1951,16.0567,68.4948
2023-02-26,8.2183,1.4675,7.4167,63.6262
2023-02-27,17.8696,5.5822,7.7367,49.7558
2023-02-28,17.6992,9.1366,8.27,42.0321
2023-03-01,24.8704,13.9952,15.5233,37.4113
2023-03-02,15.6417,17.1677,23.2033,39.7942
2023-03-03,11.5812,7.6059,11.8433,56.9112
2023-03-04,9.7678,2.5561,12.8033,68.5504
2023-03-05,8.0667,3.1085,3.8433,60.6764
2023-03-06,8.103,7.9463,6.7767,59.6738
2023-03-07,11.5854,0.38,5.2833,66.2188
2023-03-08,17.2792,13.1848,13.1767,44.345
2023-03-09,18.8625,7.998,12.91,31.873
2023-03-10,18.9921,1.7435,6.6167,34.2262
2023-03-11,20.6033,4.7841,12.91,52.5871
2023-03-12,8.2362,7.3232,16.9633,61.0658
2023-03-13,6.3433,2.3149,14.67,58.7526
2023-03-14,7.8567,1.4036,14.6167,73.1862
2023-03-15,13.8911,2.0044,7.1729,58.7268
2023-03-16,9.5083,3.9362,9.55,62.5808
2023-03-17,19.5617,5.7162,15.4167,45.147
2023-03-18,12.9212,5.3799,11.0433,51.0
2023-03-19,7.4188,6.1611,12.91,57.46
2023-03-20,12.9454,6.8308,13.71,52.7096
2023-03-21,11.805,3.2988,10.35,56.4309
2023-03-22,8.7971,0.7498,8.0567,61.2933
2023-03-23,6.5767,,9.39,72.6154
2023-03-24,4.1754,,11.8967,79.1217
2023-03-25,3.8142,1.4742,19.47,79.8557
2023-03-26,6.7454,3.9834,16.4833,66.0121
2023-03-27,8.4938,1.9098,9.9767,71.7062
2023-03-28,15.8992,4.1629,11.2567,59.09
2023-03-29,14.6238,4.8602,11.0433,46.9943
2023-03-30,5.0254,2.978,19.3633,72.8642
2023-03-31,6.4942,,7.63,68.5996
2023-04-01,15.4592,,6.83,44.4629
2023-04-02,4.1957,4.0513,6.4033,56.61
2023-04-03,10.0992,4.2912,6.8833,72.9443
2023-04-04,16.5629,8.7991,10.2967,60.6692
2023-04-05,21.7871,11.4159,23.3633,59.6658
2023-04-06,15.7833,12.244,14.1367,52.8587
2023-04-07,12.4454,2.9012,12.3233,68.4458
2023-04-08,13.2258,8.3175,14.2433,55.4904
2023-04-09,7.5946,17.2947,23.2033,52.2571
2023-04-10,5.7796,5.3,11.0967,64.6087
2023-04-11,3.5246,1.2778,16.4833,81.9746
2023-04-12,4.8054,0.0564,10.51,85.2971
2023-04-13,4.8692,2.3497,12.0567,83.9625
2023-04-14,11.9229,5.2883,11.8433,63.8578
2023-04-15,8.9121,4.0385,10.67,69.4562
2023-04-16,7.5238,7.9693,14.7233,59.2775
2023-04-17,10.0675,16.7291,20.75,65.5662
2023-04-18,9.1546,12.0033,17.39,57.1409
2023-04-19,6.3062,7.7127,12.3767,76.6833
2023-04-20,9.0342,6.5027,13.0167,71.8567
2023-04-21,9.3992,13.6233,19.2567,62.5275
2023-04-22,16.6921,13.7162,23.47,54.4257
2023-04-23,9.4692,9.3825,12.6433,58.0288
2023-04-24,5.6762,2.7299,9.87,84.6446
2023-04-25,11.5283,2.8073,13.55,76.7467
2023-04-26,18.4938,5.1393,10.83,61.5309
2023-04-27,9.12,8.0182,11.0433,75.7917
2023-04-28,12.3729,8.0179,13.23,49.5071
2023-04-29,13.4271,6.9803,14.8833,78.2954
2023-04-30,6.6662,7.5494,6.99,69.2452
2023-05-01,24.4296,9.7986,17.6033,46.0675
2023-05-02,8.785,3.9897,12.9633,77.0504
2023-05-03,9.4121,6.5412,11.0967,63.7483
2023-05-04,12.8787,10.9865,18.03,65.3439
2023-05-05,12.6529,4.2208,13.7633,59.2479
2023-05-06,14.9462,9.8082,12.43,44.9571
2023-05-07,18.0596,7.3958,24.27,40.8042
2023-05-08,25.7696,18.5743,32.1633,35.4532
2023-05-09,11.8212,6.3171,11.5233,40.8229
2023-05-10,8.8396,6.7717,10.7233,56.3579
2023-05-11,12.4692,4.1142,12.0033,47.6154
2023-05-12,8.79,4.9325,10.2178,62.633
2023-05-13,11.6696,10.9304,24.6967,85.2308
2023-05-14,13.6012,8.3339,17.71,68.9592
2023-05-15,12.2608,9.1624,16.3233,59.3758
2023-05-16,7.8263,3.147,14.67,63.8843
2023-05-17,7.8592,5.8224,16.4833,63.8142
2023-05-18,5.3754,7.3155,11.6833,67.215
2023-05-19,6.71,8.5775,14.67,70.6075
2023-05-20,5.2612,6.6102,13.07,74.717
2023-05-21,8.3029,7.7998,16.75,65.5725
2023-05-22,18.04,10.4581,22.51,67.0855
2023-05-23,6.1425,4.6179,19.8967,77.3804
2023-05-24,12.6967,4.6765,16.9633,55.9248
2023-05-25,6.75,6.6751,16.5367,66.67
2023-05-26,4.1108,7.8628,23.79,74.0838
2023-05-27,5.5942,10.3639,19.0433,73.8683
2023-05-28,5.23,7.2895,17.3367,71.8213
2023-05-29,2.9325,5.3549,15.63,77.3213
2023-05-30,4.9175,4.7333,11.0967,68.4446
2023-05-31,5.8575,4.6552,14.19,68.3925
2023-06-01,6.2171,3.8404,10.9367,74.6887
2023-06-02,5.8592,4.2498,19.31,75.7608
2023-06-03,7.3729,3.8581,8.91,71.1487
2023-06-04,5.3746,2.7635,7.3633,75.7629
2023-06-05,8.1383,3.2855,10.03,68.5287
2023-06-06,6.2992,7.6596,14.9367,77.3596
2023-06-07,5.9338,5.557,14.4033,79.4688
2023-06-08,7.205,6.4763,16.8033,75.3213
2023-06-09,8.315,14.2975,18.19,97.8965
2023-06-10,8.8204,8.6822,22.2433,101.9129
2023-06-11,7.0062,9.5168,21.07,100.2504
2023-06-12,8.7542,11.9051,20.3767,103.515
2023-06-13,9.5483,8.9159,19.5233,104.0778
2023-06-14,8.3092,5.7295,16.75,86.9042
2023-06-15,13.2617,6.8495,22.4567,80.7588
2023-06-16,16.1032,4.942,18.126,70.9737
2023-06-17,15.2379,7.387,18.8833,96.017
2023-06-18,11.2625,11.1615,21.9767,94.9417
2023-06-19,5.5329,7.1354,12.4833,78.5575
2023-06-20,11.2088,4.4639,13.71,74.2238
2023-06-21,15.9288,4.6365,8.6433,63.8857
2023-06-22,19.7204,7.0917,16.0033,54.8346
2023-06-23,19.0183,6.7088,14.2627,64.2092
2023-06-24,17.9879,6.0258,12.27,58.1475
2023-06-25,15.4288,9.7155,14.4567,101.6809
2023-06-26,5.9592,4.2522,21.39,72.7358
2023-06-27,8.97,4.2674,15.8967,56.5588
2023-06-28,8.4867,7.6775,16.27,51.7162
2023-06-29,9.6808,9.3547,17.8167,46.2409
2023-06-30,7.87,5.1924,11.8317,60.7054
2023-07-01,5.0804,2.7656,10.6074,46.2637
2023-07-02,4.5396,6.8665,18.1367,75.3312
2023-07-03,3.515,5.0843,18.5633,66.62
2023-07-04,4.6293,2.529,15.23,64.5544
2023-07-05,3.1312,2.5784,10.03,65.4242
2023-07-06,6.4779,5.5579,12.6967,58.0
2023-07-07,12.7983,6.9915,13.71,85.5335
2023-07-08,13.8625,10.0399,19.0967,94.585
2023-07-09,18.7229,12.5021,19.4167,56.7229
2023-07-10,9.9438,3.9827,12.6433,55.995
2023-07-11,11.3629,4.6459,13.55,54.4217
2023-07-12,3.3267,2.2727,16.43,60.0492
2023-07-13,5.3188,4.1327,13.8167,61.7517
2023-07-14,8.2462,4.4685,13.4433,66.1588
2023-07-15,4.2992,3.5728,12.0543,60.8274
2023-07-16,3.39,4.0155,15.2033,59.8783
2023-07-17,3.8692,3.1558,13.4967,56.7171
2023-07-18,16.2283,3.5534,17.4433,46.0104
2023-07-19,10.0112,3.8572,13.71,51.0783
2023-07-20,14.0054,2.2862,9.6664,47.9296
2023-07-21,9.8462,4.217,9.2833,46.7996
2023-07-22,6.0733,6.979,12.8033,49.9833
2023-07-23,5.2296,2.2736,10.67,51.1591
2023-07-24,6.2417,3.2505,11.5233,50.9533
2023-07-25,7.3967,2.9652,8.75,51.7867
2023-07-26,6.8904,3.0279,9.6613,51.5433
2023-07-27,4.8175,,3.3633,45.6326
2023-07-28,5.3017,2.8405,12.91,34.1083
2023-07-29,4.2608,0.5222,8.91,49.6308
2023-07-30,4.0462,1.8638,14.4567,57.7058
2023-07-31,4.0921,,9.39,51.2957
2023-08-01,2.8221,2.0011,11.6833,58.3762
2023-08-02,4.5333,,10.2178,54.135
2023-08-03,4.9729,1.0452,12.59,60.3496
2023-08-04,6.4671,0.6675,7.5233,47.9691
2023-08-05,5.9304,2.5022,6.9367,44.5112
2023-08-06,5.9109,2.0138,10.03,59.9062
2023-08-07,3.9346,2.792,10.2433,65.2717
2023-08-08,3.0042,1.7458,7.95,57.2791
2023-08-09,6.5962,1.943,6.4033,49.0846
2023-08-10,13.4133,6.0213,18.4567,62.0771
2023-08-11,10.265,7.9256,17.39,50.9754
2023-08-12,6.8283,2.692,16.3767,52.6491
2023-08-13,3.3996,2.8618,12.4996,52.2692
2023-08-14,9.1283,4.7539,12.91,59.0692
2023-08-15,6.3358,4.0528,12.3883,52.2904
2023-08-16,9.9233,2.5065,12.4009,55.4965
2023-08-17,5.4183,3.8601,12.2167,54.545
2023-08-18,8.17,6.6559,19.3633,57.62
2023-08-19,6.1942,7.6971,22.0009,54.1471
2023-08-20,9.9217,3.0191,12.3767,43.04
2023-08-21,8.5608,5.4702,12.27,41.8712
2023-08-22,11.6504,4.6447,8.9682,34.7096
2023-08-23,12.2546,4.3278,10.997,41.7767
2023-08-24,13.0717,8.2953,20.1633,50.2826
2023-08-25,12.8871,10.5126,15.0596,45.0654
2023-08-26,6.08,4.2899,11.0526,51.495
2023-08-27,4.8233,3.3019,8.1587,55.2592
2023-08-28,7.8129,2.0715,7.9917,46.9935
2023-08-29,8.4542,4.6746,8.6596,42.9213
2023-08-30,7.7796,3.6792,10.997,49.19
2023-08-31,5.8608,3.1687,7.5233,51.6646
2023-09-01,9.1604,5.7702,9.4967,32.2696
2023-09-02,10.7658,9.0064,11.2567,34.8396
2023-09-03,7.8467,6.256,7.2683,55.8229
2023-09-04,12.0421,7.1477,13.71,57.94
2023-09-05,12.3167,8.0027,16.0033,69.897
2023-09-06,17.2667,10.5746,24.2167,71.8142
2023-09-07,17.0879,13.2562,27.5767,78.2308
2023-09-08,14.7796,17.0894,55.63,75.6917
2023-09-09,14.015,29.9156,33.0555,83.9387
2023-09-10,10.2292,17.4695,43.6833,88.3588
2023-09-11,9.2721,17.1529,29.87,57.0012
2023-09-12,14.0692,11.1744,22.35,35.3033
2023-09-13,7.73,1.89,13.39,48.8452
2023-09-14,11.9796,6.1856,16.0057,48.6392
2023-09-15,12.8871,10.7208,17.2857,54.8358
2023-09-16,11.8179,9.3145,20.8955,59.1792
2023-09-17,9.5933,14.3929,27.15,52.2783
2023-09-18,7.115,4.9601,8.3282,50.0804
2023-09-19,5.1154,3.406,14.2433,53.0158
2023-09-20,5.3404,4.0612,10.9367,56.0954
2023-09-21,8.0367,3.9291,6.67,51.1735
2023-09-22,6.8533,5.2581,5.5881,51.1911
2023-09-23,7.1071,3.6325,8.9633,45.95
2023-09-24,9.5821,7.7655,8.43,56.9704
2023-09-25,12.4821,8.3257,11.95,45.8996
2023-09-26,22.6329,13.81,20.5135,28.2367
2023-09-27,19.0229,12.2837,16.3767,38.1996
2023-09-28,9.3583,6.6872,21.71,50.7171
2023-09-29,10.1338,5.8443,13.4967,46.0126
2023-09-30,15.4471,11.536,16.8033,33.2629
2023-10-01,10.6808,12.5521,16.5367,50.2838
2023-10-02,22.4612,13.5265,21.8167,32.7192
2023-10-03,4.9275,6.5734,12.43,61.4426
2023-10-04,7.2425,6.119,12.6433,50.0954
2023-10-05,9.7562,5.2825,12.8033,48.4483
2023-10-06,10.7583,8.1372,17.1233,52.7392
2023-10-07,6.4,8.0935,19.4167,65.0087
2023-10-08,10.4121,8.7656,27.3633,28.0812
2023-10-09,13.7438,9.9167,16.3767,39.7304
2023-10-10,18.9867,14.1129,20.6433,39.0242
2023-10-11,8.4883,11.3607,25.7633,53.5648
2023-10-12,9.8575,4.1455,16.75,43.1917
2023-10-13,8.2858,6.5417,22.2433,48.0513
2023-10-14,4.6996,5.6307,15.2567,59.9412
2023-10-15,6.2635,4.5212,7.5233,52.097
2023-10-16,11.1692,6.0939,5.4317,33.5829
2023-10-17,12.8554,7.9898,8.91,38.9879
2023-10-18,17.3917,11.0299,11.2033,29.6233
2023-10-19,9.4475,4.8596,12.3767,35.2143
2023-10-20,13.7312,6.7552,9.4967,22.4817
2023-10-21,6.5721,3.8671,10.2967,51.5883
2023-10-22,6.4654,4.055,5.7633,40.2767
2023-10-23,15.9417,9.0657,10.19,23.4043
2023-10-24,9.5283,,9.9952,44.7462
2023-10-25,19.6113,6.0846,9.1767,22.5112
2023-10-26,17.3308,6.895,9.8167,16.645
2023-10-27,12.6083,6.5164,6.6167,34.6957
2023-10-28,5.9871,3.862,9.87,50.9038
2023-10-29,3.9346,1.6704,6.51,65.57
2023-10-30,14.87,2.9,11.47,41.8629
2023-10-31,10.8454,5.3051,6.35,45.8813
2023-11-01,7.6371,0.59,7.7367,47.6654
2023-11-02,4.0158,2.0262,6.5633,64.4179
2023-11-03,6.8283,3.1223,7.31,57.7633
2023-11-04,6.7492,3.2022,5.9767,50.7113
2023-11-05,3.6104,3.1188,8.59,56.1617
2023-11-06,8.36,3.3087,9.7633,53.6275
2023-11-07,8.3783,3.4384,5.8167,53.7029
2023-11-08,8.1029,4.1879,5.4967,53.1339
2023-11-09,9.3321,3.7671,8.6967,56.1229
2023-11-10,8.8696,5.9949,4.9633,54.0371
2023-11-11,5.7825,5.1504,8.5367,51.5967
2023-11-12,19.6021,12.4826,17.2833,16.5904
2023-11-13,7.2658,9.0762,15.47,48.4196
2023-11-14,5.4758,7.5303,27.5767,64.1233
2023-11-15,4.5529,3.3396,14.7233,59.2442
2023-11-16,21.2792,5.7262,11.4167,25.9461
2023-11-17,24.8408,15.0236,9.7633,13.3954
2023-11-18,16.2142,11.7688,6.2967,30.5479
2023-11-19,4.3604,7.18,28.3233,65.8142
2023-11-20,11.6754,4.9799,16.0567,45.1539
2023-11-21,15.0658,6.6592,7.0433,24.1454
2023-11-22,23.6925,15.4346,11.5767,11.1071
2023-11-23,8.425,6.3707,9.7633,47.6025
2023-11-24,7.3067,5.0508,14.51,69.8
2023-11-25,10.9604,5.7267,14.2433,
2023-11-26,10.5992,8.3793,10.2433,
2023-11-27,16.1879,6.875,6.8833,
2023-11-28,11.4804,7.325,4.2167,44.734
2023-11-29,12.7783,5.381,5.87,45.7267
2023-11-30,37.5521,15.1822,15.47,8.3842
2023-12-01,18.7946,17.7332,16.6433,23.2262
2023-12-02,24.5504,24.2563,22.6839,11.5604
2023-12-03,15.9667,21.0513,16.4833,24.045
2023-12-04,16.9017,14.3739,8.0567,30.5912
2023-12-05,26.3154,16.4661,15.0967,14.4862
2023-12-06,25.8771,13.743,10.5633,24.8113
2023-12-07,22.6667,15.8567,9.7633,20.7279
2023-12-08,17.2375,15.9541,14.8833,30.4804
2023-12-09,8.7204,7.1645,15.7367,54.4783
2023-12-10,4.757,8.885,22.35,71.4578
2023-12-11,7.7925,7.4116,20.2167,65.805
2023-12-12,18.8238,7.3072,10.7767,34.2679
2023-12-13,21.2888,8.3597,10.7767,36.0392
2023-12-14,17.1804,9.352,8.2167,25.9557
2023-12-15,15.2325,13.2579,15.15,35.6429
2023-12-16,11.9283,9.0882,10.8833,45.9342
2023-12-17,10.5883,12.3819,14.4033,47.5488
2023-12-18,16.8068,17.4151,20.5214,32.432
2023-12-19,15.7917,11.2882,10.99,40.3738
2023-12-20,5.7667,6.2722,13.0167,59.7817
2023-12-21,4.6888,4.8927,13.87,66.6342
2023-12-22,3.4738,5.3618,12.43,68.5265
2023-12-23,4.5088,4.0828,12.91,68.8233
2023-12-24,2.8583,4.3645,16.11,75.8517
2023-12-25,2.1404,3.6431,6.1367,72.9396
2023-12-26,4.1367,6.5163,13.2833,62.5822
2023-12-27,14.0067,11.4676,8.5367,38.63
2023-12-28,5.5004,7.1934,13.4433,62.5579
2023-12-29,4.8175,7.62,13.4433,65.6525
2023-12-30,7.2288,7.644,10.9367,56.1752
2023-12-31,3.0208,7.0907,8.27,64.5854
2024-01-01,3.9612,16.7146,13.0167,64.4233
2024-01-02,5.3192,3.8818,9.55,67.2696
2024-01-03,4.1733,6.2271,18.2433,73.1783
2024-01-04,9.6971,5.8684,13.9233,55.8604
2024-01-05,11.7896,6.3498,6.35,51.9821
2024-01-06,10.1771,8.5912,4.3233,43.65
2024-01-07,5.1675,11.9592,7.5767,58.6783
2024-01-08,6.9975,10.9848,5.5987,52.4379
2024-01-09,10.155,10.4013,8.5367,47.45
2024-01-10,20.0446,16.6343,17.07,30.4279
2024-01-11,26.0138,25.9423,19.2033,17.5526
2024-01-12,25.8333,11.2181,13.87,29.5371
2024-01-13,6.9012,15.4214,11.0967,46.3396
2024-01-14,9.1654,18.7471,15.0967,45.7842
2024-01-15,7.7438,4.483,5.39,69.5161
2024-01-16,15.4688,6.9313,11.5233,53.8354
2024-01-17,38.2342,22.1628,21.9767,18.6475
2024-01-18,36.2063,9.9052,8.0033,31.5025
2024-01-19,15.7054,11.1848,11.5767,48.9374
2024-01-20,16.9871,22.2828,19.5767,44.9279
2024-01-21,8.8991,13.1209,9.1767,51.8
2024-01-22,3.5358,7.4513,18.0833,70.5971
2024-01-23,9.8079,10.1314,19.31,59.5243
2024-01-24,7.1088,10.1259,33.07,65.5867
2024-01-25,24.4867,15.8956,24.6967,32.6267
2024-01-26,6.8367,8.4412,14.2433,58.5008
2024-01-27,25.4108,16.2103,24.0033,27.713
2024-01-28,20.11,19.6972,15.63,29.2938
2024-01-29,25.9046,19.1587,15.8433,17.4125
2024-01-30,11.9192,11.0025,11.8433,46.72
2024-01-31,12.8146,9.2588,9.2833,53.6883
2024-02-01,14.1225,10.943,22.83,56.5775
2024-02-02,10.3667,12.72,13.1767,55.0608
2024-02-03,8.4429,9.9447,14.99,54.9779
2024-02-04,6.8721,7.6901,16.8567,55.937
2024-02-05,5.5921,12.3619,27.95,61.3404
2024-02-06,4.6704,11.1339,24.2167,67.0138
2024-02-07,20.2012,9.0348,16.3233,51.1267
2024-02-08,30.82,12.3218,16.59,21.5391
2024-02-09,9.8667,6.2194,11.79,53.7233
2024-02-10,13.1229,7.1564,8.0033,35.875
2024-02-11,10.7671,10.0132,9.6567,41.4929
2024-02-12,10.8713,8.672,7.79,47.1409
2024-02-13,16.2904,11.256,9.6033,50.1113
2024-02-14,8.0704,4.9508,6.2967,52.0629
2024-02-15,11.7567,5.3253,9.55,44.5538
2024-02-16,12.7587,5.1854,10.83,41.1122
2024-02-17,13.1404,11.2902,11.5233,46.4604
2024-02-18,7.2462,6.2626,9.2833,60.0992
2024-02-19,13.9179,8.0138,15.0967,50.5042
2024-02-20,13.5812,11.7546,18.8833,50.0843
2024-02-21,8.7896,7.328,6.9367,52.3692
2024-02-22,8.7863,3.1254,7.5233,60.9608
2024-02-23,6.1054,5.8216,6.51,69.3246
2024-02-24,9.1542,8.265,5.1767,59.5661
2024-02-25,7.8283,7.6628,7.7367,60.6688
2024-02-26,8.1621,7.4601,4.8033,54.3625
2024-02-27,17.1883,9.4554,7.0967,48.0304
2024-02-28,20.0092,17.9741,12.5552,41.5783
2024-02-29,13.3522,10.5782,9.0491,43.3342
2024-03-01,6.4842,6.2858,4.8567,67.0792
2024-03-02,5.1996,4.9523,5.07,77.4004
2024-03-03,18.4096,9.2046,8.437,46.3565
2024-03-04,17.1671,5.6245,10.4033,55.5479
2024-03-05,24.6488,19.8982,17.55,29.8825
2024-03-06,23.5217,23.0438,14.5633,29.7133
2024-03-07,15.0908,24.144,27.8433,32.7787
2024-03-08,12.0588,23.8245,28.27,50.043
2024-03-09,13.115,20.8641,21.4967,43.7537
2024-03-10,11.1613,21.1918,26.35,40.0808
2024-03-11,26.2029,26.0914,36.0033,17.7691
2024-03-12,8.47,23.1229,17.71,52.6783
2024-03-13,6.6504,9.1479,7.2126,55.3913
2024-03-14,12.2725,8.6572,6.7233,44.8225
2024-03-15,6.9983,8.405,11.7367,64.8257
2024-03-16,9.5229,9.3717,11.47,66.045
2024-03-17,9.3908,14.4168,6.5633,47.5212
2024-03-18,11.3517,11.684,10.7767,53.0192
2024-03-19,11.5521,11.5141,11.0433,54.2865
2024-03-20,23.1033,15.7973,18.9367,34.444
2024-03-21,20.5992,13.6212,13.9767,46.3333
2024-03-22,13.285,17.3705,17.9233,50.5225
2024-03-23,4.2304,9.4713,8.4833,74.4083
2024-03-24,3.9862,6.9549,12.8567,72.2425
2024-03-25,14.0421,10.2788,13.0167,56.9583
2024-03-26,17.7146,11.1264,12.43,42.1338
2024-03-27,8.6817,8.1337,7.5767,66.2896
2024-03-28,6.5979,6.7108,5.4433,70.7642
2024-03-29,8.5083,5.8547,22.99,70.6571
2024-03-30,12.8517,5.2998,6.83,63.5788
2024-03-31,10.3588,10.7279,10.4033,57.5009
2024-04-01,7.4408,6.6434,6.03,62.5804
2024-04-02,7.7912,6.7285,9.2833,70.1729
2024-04-03,7.5917,6.7981,6.5633,69.9083
2024-04-04,5.3817,7.8922,18.7883,80.72
2024-04-05,9.3508,8.1744,13.6033,63.9288
2024-04-06,9.0033,8.0082,9.8167,60.3433
2024-04-07,5.0538,5.0095,8.0567,76.1733
2024-04-08,10.8479,10.5609,10.9367,63.6317
2024-04-09,4.3738,6.2514,6.99,76.8029
2024-04-10,5.2842,9.8528,10.2967,74.4804
2024-04-11,10.0012,9.1698,10.7233,51.7904
2024-04-12,7.6554,7.6945,6.8833,46.5709
2024-04-13,8.55,10.0909,10.6167,51.34
2024-04-14,7.8796,9.3103,12.8033,67.925
2024-04-15,5.3296,8.8817,8.8567,75.1221
2024-04-16,9.105,6.2813,14.2433,79.2639
2024-04-17,10.9258,6.7047,8.103,71.8967
2024-04-18,17.4983,7.7797,7.8627,65.5517
